respondent_id,age,gender,region,mealkit_open_5,food_p1,food_p2,food_p3,food_explorer,mealkit_usage,concept,appeal_5,purchase_intent_5,uniqueness_5,relevance_5,credibility_5,value_5,understanding_5,premium_value_5,wt_final,like_flexibility,like_ease,like_broad_choice,like_familiar,like_new_flavours,like_chef,like_quality,like_provenance,like_premium,like_none,dislike_expensive,dislike_complicated,dislike_not_different,dislike_too_adventurous,dislike_limited_choice,dislike_unclear_benefit,dislike_low_frequency,dislike_none
SBT002_0012,4.0,1.0,8.0,4.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,5.0,2.0,1.404997941847172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
SBT002_0013,3.0,2.0,5.0,3.0,4.0,4.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,1.1457705260270443,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
SBT002_0014,1.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,0.5265218245199348,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0015,3.0,2.0,8.0,3.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,5.0,4.0,3.0,1.1675051075913374,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0016,5.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,,1.3614691767053986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SBT002_0017,4.0,1.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,0.8657093200785333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0018,1.0,1.0,9.0,5.0,4.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,,0.9038815946379348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
SBT002_0019,2.0,1.0,6.0,5.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,0.8846863362891674,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
SBT002_0020,1.0,2.0,2.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,0.8345363476578006,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0021,1.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,0.8242984477265757,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0022,3.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.7582715875868428,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0023,5.0,1.0,6.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,1.3344551577112034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0024,3.0,1.0,3.0,3.0,3.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,2.0,1.2423135375706675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SBT002_0025,3.0,98.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,1.0936352716544462,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0026,2.0,1.0,7.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,0.9410978139742422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SBT002_0027,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,0.8910346159868101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0028,2.0,1.0,5.0,5.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,0.9251087578890428,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0029,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,0.880935943202127,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0030,4.0,1.0,6.0,5.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,5.0,1.0,3.0,3.0,2.0,,1.414443000459747,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
SBT002_0031,5.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,1.3494511675434238,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0032,3.0,2.0,1.0,4.0,1.0,2.0,4.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.1724594134804642,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0033,2.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,0.9208944844245728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0034,3.0,2.0,8.0,5.0,3.0,4.0,2.0,0.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,1.1784730021103411,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SBT002_0035,3.0,1.0,7.0,4.0,5.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,0.814264257985053,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SBT002_0036,5.0,1.0,9.0,4.0,4.0,2.0,3.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.4624116351929637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SBT002_0037,5.0,2.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,5.0,4.0,0.9843381022369232,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SBT002_0038,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,0.7496057702596335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0039,5.0,1.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,3.0,5.0,0.9184863908610494,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
SBT002_0040,4.0,2.0,1.0,5.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,1.3127990579317248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0041,4.0,2.0,3.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,0.8101832297893891,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
SBT002_0042,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,1.3444467053385063,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0043,3.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,1.1802121860401598,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SBT002_0044,2.0,1.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,0.898122073095239,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0045,3.0,1.0,2.0,5.0,4.0,3.0,2.0,0.0,4.0,1.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,1.2901023766925144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SBT002_0046,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,0.5740950588172637,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0047,2.0,2.0,6.0,3.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,0.6120217633682501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0048,2.0,1.0,2.0,5.0,5.0,3.0,2.0,0.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,,0.9759640668178244,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SBT002_0049,3.0,2.0,2.0,4.0,5.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,3.0,1.0,0.7225476516718402,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SBT002_0050,1.0,2.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,0.5272468234518688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0051,5.0,1.0,6.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,0.8939628094196717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SBT002_0052,2.0,2.0,6.0,4.0,3.0,3.0,2.0,0.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,0.8739757918954153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0053,5.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,0.9362958112318158,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SBT002_0054,3.0,1.0,2.0,5.0,3.0,5.0,5.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,0.8078675266874337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0055,3.0,1.0,7.0,5.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,3.0,1.1761814338796268,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0056,5.0,1.0,1.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.4024000542542665,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0057,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,0.7799647271875898,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
SBT002_0058,5.0,2.0,3.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,5.0,3.0,0.9546923018259666,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SBT002_0059,5.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,1.6067186020340436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SBT002_0060,1.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,0.8748305874542418,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SBT002_0061,3.0,2.0,6.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,1.2139405292131311,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0062,2.0,1.0,3.0,4.0,5.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0.6136709725926429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0063,1.0,2.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,0.5353032297556702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0064,1.0,3.0,7.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.6226439483150767,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0065,3.0,1.0,8.0,4.0,4.0,4.0,5.0,1.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,0.7491141518566315,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SBT002_0066,2.0,1.0,5.0,4.0,2.0,4.0,4.0,0.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,,0.9276456398078028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
SBT002_0067,3.0,1.0,1.0,3.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,0.7629127900691773,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
SBT002_0068,2.0,98.0,5.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,0.920080206390553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0069,5.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,0.9600844474935362,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SBT002_0070,3.0,1.0,7.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,1.2134253961318695,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0071,2.0,1.0,1.0,5.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.9229510327492206,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0072,1.0,1.0,2.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.8920336092730955,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0073,5.0,2.0,4.0,3.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,1.3394911511759129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SBT002_0074,3.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,,1.3544249846175973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SBT002_0075,3.0,1.0,5.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,1.163767335981736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0076,2.0,2.0,9.0,5.0,3.0,2.0,1.0,0.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,0.94939762559996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0077,5.0,2.0,2.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,1.4798674915064949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SBT002_0078,4.0,1.0,9.0,5.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.4116102503750665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SBT002_0079,1.0,1.0,5.0,4.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,0.9284577519798908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SBT002_0080,3.0,1.0,1.0,5.0,4.0,5.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,1.1151501587222623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0081,5.0,2.0,6.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,1.3225397433380055,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SBT002_0082,2.0,1.0,6.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,0.9985373958509948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SBT002_0083,2.0,2.0,5.0,4.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,,0.9567584507249464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBT002_0084,1.0,2.0,3.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,0.5777180660645718,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
